customer,churn,revenue,mou,overage,roam,threeway,months,uniqsubs,phones,custcare,retcalls,dropvce,blckvce,unansvce,eqpdays,refurb,webcap,children,creditaa,prizmrur,mcycle,occprof,occcler,occcrft,occstud,occhmkr,occret,occself,travel,referred
1012267,0,30.26,23.25,0.0,0.0,0.0,27,1,1,0.0,0,0.3333333,1.0,0.6666667,808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1091758,0,41.29,239.25,5.75,0.0,1.666667,9,1,1,0.0,0,1.0,27.0,16.0,245,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1091999,0,40.3975,401.5,0.0,0.16,0.3333333,7,1,1,1.0,0,1.333333,0.0,17.66667,197,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1010235,0,31.11,68.0,0.0,1.12,0.0,30,1,1,0.0,0,0.3333333,0.6666667,6.0,927,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1070753,0,33.23,115.75,0.0,0.0,0.0,8,1,1,0.0,0,0.0,0.0,0.0,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1082881,0,65.7525,704.75,7.0,0.0,0.6666667,7,1,1,7.333333,0,1.666667,10.66667,50.0,201,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1027341,0,97.3525,1143.0,104.75,0.0,0.0,25,1,3,2.666667,0,8.0,0.0,4.666667,196,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1067474,0,75.1475,262.25,7.25,0.0,0.0,13,2,1,0.0,0,0.0,0.0,0.0,383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1095679,0,37.89,561.5,7.25,0.0,0.0,6,1,1,0.0,0,0.6666667,0.3333333,13.33333,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1051144,0,37.745,128.0,11.0,0.16,1.0,19,2,2,3.666667,0,1.0,0.0,9.0,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1020659,0,35.305,337.25,0.0,0.0,0.0,22,1,1,0.0,0,1.333333,5.666667,4.0,672,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1027353,0,60.2375,526.75,0.0,0.0,2.333333,23,1,2,0.0,0,1.666667,0.0,18.66667,277,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1024933,0,45.1475,346.5,61.0,0.0,0.0,26,1,1,0.0,0,11.0,14.33333,16.33333,783,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1085082,0,112.29,858.25,137.0,0.0,0.0,8,1,1,0.0,0,20.66667,21.33333,64.66666,256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1046018,0,50.105,239.5,34.5,4.035,0.0,14,2,1,0.0,0,8.0,0.3333333,27.33333,428,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1065071,0,39.2925,1029.0,11.25,0.0,0.0,10,4,1,0.0,0,0.0,0.0,0.0,291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075624,0,10.09,145.5,0.0,0.0,0.0,7,3,1,0.0,0,0.6666667,0.3333333,13.33333,227,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1040737,0,50.5375,449.75,1.0,0.0,0.0,18,1,1,0.0,0,1.333333,0.0,6.333333,541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1014186,0,65.1225,516.25,0.0,2.555,0.0,25,1,1,0.0,0,1.0,27.0,12.33333,762,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1032148,0,20.485,75.5,0.0,0.0,0.0,25,1,1,0.0,0,1.0,0.0,0.0,734,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1045937,0,11.85,79.75,0.0,0.0,0.0,18,1,1,1.0,0,1.333333,0.0,3.666667,537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1030679,0,30.2475,264.5,0.0,0.0,0.6666667,21,1,1,0.0,0,1.0,0.3333333,7.666667,632,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1025023,0,64.4275,70.25,0.0,3.2,0.0,26,2,2,0.0,0,0.0,0.0,0.0,561,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1095694,0,57.365,1592.0,0.0,0.4175,0.0,8,3,1,16.33333,0,3.666667,0.6666667,91.0,241,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1099586,0,36.07333,213.6667,0.0,0.52,0.0,29,1,2,2.0,0,1.666667,0.0,9.333333,526,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1040273,0,195.7225,2031.5,216.0,11.645,0.0,22,1,2,11.33333,1,19.33333,37.0,114.6667,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1010089,1,102.83,372.0,0.0,7.21,0.0,29,1,2,0.3333333,0,3.666667,6.0,5.666667,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066686,0,55.64,546.75,22.75,0.0,0.0,9,1,1,0.0,0,0.0,0.0,0.0,281,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1085073,0,66.91,373.5,5.5,0.235,0.0,6,2,1,2.0,0,2.666667,0.6666667,46.33333,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1052336,0,54.91,583.0,0.0,1.67,0.0,16,2,1,0.0,0,9.333333,1.333333,18.66667,480,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1066807,0,29.99,57.75,0.0,0.0,0.0,13,1,1,0.0,0,0.0,0.0,0.0,388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1000381,0,134.5725,2057.5,352.75,0.0975,0.3333333,48,2,3,0.0,0,10.0,3.666667,23.0,569,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1004790,0,124.9625,884.75,276.25,0.0,0.3333333,35,1,6,0.0,0,36.0,2.333333,43.66667,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1078431,0,43.0225,114.5,0.0,0.625,0.6666667,7,1,1,1.0,0,2.0,0.0,2.333333,215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1017007,0,35.15,195.25,0.0,0.16,0.0,30,2,2,0.0,0,0.0,0.0,3.333333,423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1059286,0,67.2825,288.75,0.0,0.0,0.0,15,3,1,0.6666667,0,0.0,1.0,14.0,432,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1007393,0,59.0225,631.0,29.25,0.0,0.0,33,1,3,7.333333,0,17.0,6.0,38.66667,589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1071800,0,82.055,937.75,0.0,0.0,0.0,8,1,1,4.0,0,8.333333,6.666667,39.33333,247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1028560,0,42.485,187.25,0.0,0.16,1.0,19,1,2,0.0,0,2.666667,0.0,24.0,66,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1024125,0,169.3425,2183.25,104.25,3.0575,0.0,25,1,3,0.3333333,1,26.0,3.333333,134.0,270,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1086533,0,12.4,188.75,8.0,0.0,0.0,10,2,1,0.0,0,2.666667,0.6666667,5.0,293,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1091328,0,107.385,178.5,0.0,0.0,0.3333333,9,2,2,0.0,0,3.333333,0.0,13.0,242,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1088078,0,51.8825,561.5,0.0,0.235,0.0,8,1,1,0.0,0,1.666667,5.0,20.0,235,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1007691,0,79.09,402.25,54.5,0.8,0.0,35,2,2,1.666667,0,1.666667,1.0,23.66667,287,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1062235,0,31.2375,339.5,20.0,0.0,0.0,16,1,1,0.0,0,1.333333,0.3333333,2.333333,476,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1095313,0,34.575,102.0,36.25,0.0,0.0,7,1,3,11.0,0,4.666667,0.0,26.66667,121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1095501,0,54.06,108.75,1.5,0.0,0.0,9,1,1,0.0,0,4.333333,0.0,3.666667,245,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1064596,0,65.72,637.5,4.25,0.1725,0.0,10,2,1,0.0,0,7.666667,1.666667,31.33333,294,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1060660,0,25.825,120.0,52.75,0.0,0.0,14,4,1,0.0,0,1.0,0.3333333,12.33333,425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1070079,0,74.645,818.25,56.75,0.0,0.0,13,1,1,0.0,0,0.0,0.0,0.0,365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1046384,0,56.6,431.75,36.0,0.0,0.3333333,14,1,1,0.6666667,0,2.333333,18.0,10.0,425,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
1089600,0,88.4025,452.25,67.75,0.195,0.0,7,2,2,2.0,0,7.666667,7.666667,40.0,76,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
1011612,0,75.4125,726.5,56.75,0.0,0.0,33,1,2,2.0,0,1.333333,1.666667,31.0,304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1087761,0,35.485,250.5,0.0,0.0,0.0,12,1,1,0.0,0,3.0,4.666667,16.0,346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1011250,0,42.2775,376.0,0.0,0.0,0.0,30,1,2,3.0,0,8.666667,12.33333,29.0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1020416,0,111.5275,994.0,201.5,0.0,0.0,28,2,2,0.0,0,4.0,3.0,19.0,796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1029083,0,43.04,409.0,41.25,0.0,0.0,21,2,1,0.0,0,5.0,2.333333,19.33333,638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1082267,0,39.185,208.75,0.0,0.195,0.0,9,1,1,0.6666667,0,0.6666667,7.0,35.66667,265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1041412,0,67.4475,134.5,0.0,0.0,0.3333333,16,1,3,1.666667,0,1.0,0.0,60.33333,66,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1027747,0,111.0975,882.0,212.5,0.0,2.333333,23,2,2,1.0,0,37.33333,9.333333,69.0,25,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1030246,0,9.0375,98.0,0.75,0.0,0.0,21,3,1,0.0,0,0.0,0.0,4.0,634,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1007836,0,39.695,205.75,26.0,0.0,0.0,30,1,1,0.0,0,1.666667,0.3333333,6.666667,926,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1024131,0,86.0925,558.5,24.5,18.54,0.0,21,1,3,0.0,0,1.666667,1.0,8.0,134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1029980,0,31.94,200.0,0.0,1.645,0.0,19,1,1,0.0,0,1.0,0.3333333,1.666667,573,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1094067,0,15.0975,1545.25,12.75,0.0,1.333333,8,2,1,1.0,0,7.0,24.0,29.66667,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1000033,0,35.5525,138.75,0.0,0.0,0.0,52,1,4,0.0,0,0.0,0.6666667,3.333333,628,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1060401,0,35.7175,731.5,0.0,0.48,0.0,15,1,1,9.666667,1,1.333333,0.0,39.33333,427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1080470,0,34.99,489.75,0.0,0.0,0.0,11,2,1,0.0,0,4.666667,2.333333,21.0,316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093298,0,148.3025,1742.0,174.0,0.0,0.0,10,1,1,1.333333,0,2.333333,0.0,19.66667,288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1087725,0,9.5,87.5,0.0,0.0,0.0,12,3,1,0.0,0,2.0,0.0,5.0,345,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1049786,0,113.5275,807.75,0.0,0.125,1.0,13,2,2,1.0,0,3.333333,0.3333333,19.66667,151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1042568,0,85.4375,801.0,95.0,0.0,0.0,19,2,2,2.333333,0,34.0,9.0,171.6667,204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1094658,0,45.6375,565.25,26.0,0.0,0.0,9,2,1,0.0,0,0.0,10.0,17.33333,263,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1089245,0,23.47,140.5,0.75,0.0,0.0,9,1,1,6.666667,0,1.0,0.3333333,34.33333,269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1086106,0,36.145,220.0,0.25,0.0,0.6666667,6,1,1,0.6666667,0,8.666667,0.0,21.66667,188,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1042271,0,50.0,229.5,0.0,0.0,0.3333333,17,1,1,2.0,0,5.333333,0.0,6.0,526,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1096704,0,33.735,135.0,0.0,0.0,0.0,7,1,1,0.6666667,0,0.6666667,0.0,0.6666667,204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1055962,0,51.8875,264.75,4.5,0.16,1.0,15,2,1,0.3333333,0,0.6666667,22.66667,6.0,451,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1076820,0,18.79,37.0,0.0,0.0,0.0,13,1,1,0.6666667,0,6.0,1.333333,10.66667,391,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1018262,0,209.41,1691.0,360.0,1.12,1.666667,25,1,6,0.3333333,0,9.666667,25.66667,13.33333,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1017571,0,25.485,57.5,0.0,0.0,0.6666667,29,1,1,0.0,0,4.0,1.666667,9.0,875,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1086726,0,68.965,627.25,37.5,0.0,0.0,6,1,1,2.666667,0,6.0,1.333333,22.66667,184,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1099592,0,35.5375,87.75,6.25,0.0,0.0,31,1,1,0.0,0,2.333333,0.0,6.666667,935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1095678,0,39.485,63.75,0.0,0.0,1.0,8,1,1,0.0,0,1.333333,0.3333333,11.33333,242,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1026636,0,118.895,732.75,215.25,3.0825,0.3333333,26,1,4,0.0,0,3.666667,1.666667,12.33333,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1038181,1,13.875,155.5,29.0,0.0,0.0,19,2,1,0.3333333,0,2.333333,0.3333333,9.0,568,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1053583,0,14.085,295.0,11.0,0.0975,0.0,16,2,1,0.0,0,9.666667,2.666667,16.0,469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1001007,0,72.9825,412.25,0.0,0.0,0.0,49,2,4,0.3333333,0,6.666667,0.6666667,46.33333,742,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1012145,0,56.4625,709.25,20.75,0.0,1.0,29,3,3,11.66667,0,6.333333,2.333333,47.33333,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024057,0,152.6925,1393.75,158.5,0.0,0.0,27,1,1,0.6666667,0,4.666667,1.666667,0.6666667,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050504,0,84.545,268.75,50.5,0.0,1.0,17,3,2,0.0,0,3.333333,0.0,20.66667,379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1077641,0,34.99,254.5,0.0,0.0,0.0,13,2,1,0.0,1,0.3333333,0.0,10.33333,387,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1088651,0,73.345,749.25,23.0,1.2175,0.0,12,1,1,0.6666667,0,2.666667,0.6666667,18.66667,336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1010141,0,49.11,927.25,2.5,0.0,0.0,33,1,4,20.66667,0,5.333333,2.666667,209.6667,304,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1077249,0,59.25,367.5,0.0,0.0,0.0,9,1,1,0.3333333,0,2.333333,12.66667,29.66667,282,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1094633,0,58.0275,625.25,17.5,0.5675,0.6666667,9,1,1,0.0,0,12.33333,0.0,13.33333,263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1021509,0,34.6875,450.25,98.75,0.0,0.0,24,2,2,0.0,0,11.0,1.333333,19.0,293,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1000937,0,47.9075,155.75,10.25,0.0,0.0,49,1,5,0.0,0,1.666667,0.0,0.0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1078616,0,60.25,804.25,29.5,8.1675,0.0,13,2,1,0.6666667,0,18.0,2.666667,79.0,383,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1067045,0,47.0825,358.25,15.5,0.0,0.0,9,1,1,0.0,0,0.0,0.0,0.0,278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1036363,0,43.4125,357.0,0.0,0.195,0.0,23,3,2,0.6666667,0,1.333333,2.0,3.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1054628,0,10.0,10.75,0.0,0.0,0.0,18,2,1,0.0,0,0.0,1.333333,0.0,521,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1080203,0,40.5375,307.5,0.0,1.2325,0.0,7,1,1,0.0,0,1.666667,1.333333,10.66667,208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1075587,0,56.49,1292.5,6.25,0.0,1.333333,10,2,1,2.0,0,24.66667,22.66667,211.0,289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075240,0,92.7025,519.25,101.25,0.0,0.6666667,8,1,1,6.0,0,3.333333,0.3333333,36.33333,229,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1025410,0,50.7325,916.25,0.0,0.0,0.0,24,1,1,0.0,0,6.333333,0.0,14.66667,717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1049473,0,16.82,322.0,18.5,0.0,0.0,13,2,2,0.0,0,3.666667,0.0,15.0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1069602,0,85.0675,319.5,94.5,6.4675,0.0,11,2,4,0.6666667,0,10.0,1.666667,38.0,20,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1077932,0,76.6925,889.25,94.75,0.6125,0.0,11,1,1,21.0,0,12.0,0.6666667,71.33334,325,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1044770,0,28.5525,55.5,0.0,0.0625,0.0,17,1,1,0.0,0,0.6666667,1.333333,1.0,502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1057695,0,35.5875,423.5,1.0,0.0,0.0,17,1,1,0.0,0,0.6666667,0.0,11.0,500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1098323,0,15.2475,14.0,0.0,0.0,0.0,41,1,1,0.0,0,0.3333333,0.0,1.666667,1223,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1024071,0,50.98,254.25,0.0,0.0,0.0,23,1,2,0.3333333,0,5.666667,0.6666667,9.0,687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1049663,0,61.16,849.25,29.75,0.0,0.0,17,1,1,0.0,0,4.0,3.666667,62.33333,502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1055875,0,98.5725,513.5,0.0,0.0,0.0,15,2,4,0.3333333,0,7.0,0.3333333,26.0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1001346,0,44.49,200.25,0.0,0.0,0.0,45,2,2,0.0,0,3.0,1.333333,9.0,576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1087003,0,40.1675,1163.5,6.75,0.0,1.333333,6,2,1,16.66667,0,24.33333,34.0,109.0,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1099281,0,48.0,85.25,0.0,0.0,0.0,33,2,2,0.6666667,0,0.3333333,0.0,7.666667,169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000606,0,12.215,126.5,0.0,0.0,0.0,47,2,5,0.0,0,0.0,1.0,6.666667,184,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1089922,0,84.0525,365.5,0.75,1.88,0.0,7,3,1,0.0,0,5.0,6.0,28.66667,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1016929,0,48.49,495.25,33.75,0.0,0.3333333,28,1,3,1.666667,0,12.33333,6.666667,98.33334,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1035979,0,159.49,615.0,378.0,0.47,0.0,23,1,1,5.333333,1,1.0,0.6666667,25.66667,699,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1011488,0,35.925,118.75,16.25,0.0,0.0,31,1,1,0.0,0,1.333333,0.3333333,14.33333,937,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1019555,0,48.225,383.25,12.0,5.155,0.0,23,1,2,0.6666667,0,5.0,0.0,17.66667,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1074190,0,46.065,130.25,0.0,11.075,0.0,14,1,1,0.0,0,0.0,0.0,0.0,402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1095502,0,50.8725,404.5,3.0,0.0,0.0,7,1,1,1.666667,0,4.333333,2.0,10.0,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1021727,0,22.7525,30.75,16.25,0.0,0.0,26,1,1,0.0,0,0.0,0.0,4.0,766,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1049813,0,25.6575,221.0,0.0,0.0,0.0,13,2,1,0.0,0,0.3333333,0.0,6.666667,393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1077460,0,32.49,362.25,0.0,0.0,0.0,13,1,1,2.333333,0,0.0,0.0,23.66667,388,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1010201,0,103.125,916.0,89.5,14.3575,0.3333333,31,2,3,0.0,0,5.333333,13.0,35.33333,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1026622,0,119.4725,451.5,174.0,5.2275,0.0,22,2,1,2.666667,0,2.0,1.666667,17.0,658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1043437,0,32.28,101.0,0.0,1.41,0.6666667,21,2,1,0.0,0,0.0,2.0,12.66667,622,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
1080072,0,35.98,345.0,0.0,0.0,0.0,9,1,1,1.0,0,7.666667,2.0,53.33333,271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002572,0,30.915,98.5,1.5,0.0,0.0,44,1,2,1.333333,0,0.6666667,1.0,8.0,449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1001966,0,130.16,1657.0,72.0,4.2,0.0,43,1,7,2.333333,0,4.0,8.0,50.66667,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1074596,0,43.84,79.5,47.75,0.0,0.0,14,2,1,0.0,0,0.6666667,0.3333333,0.3333333,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075394,0,51.3175,1092.75,0.0,0.8775,0.6666667,8,1,1,12.0,0,1.0,8.0,37.0,228,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1008131,0,26.435,34.5,10.25,0.0,0.0,36,2,1,0.0,0,0.0,0.0,3.333333,1089,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1016904,0,283.78,1914.0,815.0,0.0,1.333333,26,1,3,5.0,0,14.33333,14.0,104.3333,136,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1000171,0,32.4975,295.0,7.0,0.0,0.0,53,1,5,3.0,0,8.666667,0.0,18.33333,181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1025751,0,56.81,377.0,84.5,0.0,0.0,24,1,3,0.0,0,0.0,0.0,0.0,428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1047188,0,138.41,742.0,0.0,0.0,0.0,14,1,2,1.333333,0,3.666667,1.0,66.33334,42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1054003,0,63.69,994.0,26.0,3.18,0.3333333,16,1,1,5.333333,0,29.66667,11.66667,37.33333,465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1049758,0,13.25,28.75,0.0,0.0,0.0,17,2,1,0.0,0,0.0,0.3333333,5.333333,501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1044675,0,49.99,553.25,0.0,0.0,0.3333333,17,1,1,0.0,0,7.333333,0.3333333,21.0,503,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1051204,0,135.6025,905.0,195.25,0.0,0.0,13,2,2,4.666667,0,4.666667,1.0,23.0,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1062527,0,34.2375,219.5,0.0,0.0,0.0,12,1,2,0.0,0,3.0,1.0,24.66667,368,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1089338,0,442.885,2869.5,939.0,0.0,0.0,7,1,2,4.0,0,32.33333,2.666667,130.6667,222,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1053705,0,41.12,506.5,87.5,0.0,0.0,18,3,2,0.0,0,2.333333,8.0,44.66667,178,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1027808,0,131.045,706.25,267.0,0.0,0.0,19,1,1,0.3333333,0,11.66667,9.333333,66.66666,585,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1018284,0,29.99,78.0,0.0,0.0,0.0,29,2,1,0.0,0,1.333333,0.3333333,6.333333,866,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1058253,0,36.115,273.25,17.5,0.0,0.3333333,15,1,1,0.0,0,1.333333,0.0,2.0,437,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1095475,0,128.67,1083.25,224.0,0.5775,0.0,7,1,1,0.6666667,0,16.66667,1.666667,107.0,184,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1061662,0,51.1325,496.25,0.0,0.16,0.3333333,10,1,1,0.0,0,5.333333,0.0,18.33333,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1064972,0,144.3725,924.0,125.5,0.0,0.3333333,10,2,4,13.66667,0,27.33333,2.333333,37.33333,207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1016442,0,138.0525,557.25,298.25,0.0,0.3333333,26,1,1,1.333333,0,19.0,0.6666667,29.66667,784,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1094856,0,10.2925,64.25,0.0,0.2925,0.0,9,3,1,0.0,0,0.6666667,0.3333333,8.333333,259,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1055877,0,29.99,100.75,0.0,0.0,0.0,13,1,1,0.3333333,0,3.666667,1.666667,7.333333,406,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1097852,0,4.375,12.75,12.5,0.0,0.0,55,2,2,0.0,0,0.0,0.0,5.0,1360,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1069462,0,20.8325,403.75,17.0,0.0,0.0,15,2,1,0.3333333,0,4.333333,1.333333,28.33333,430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1091853,0,160.0175,1613.75,244.75,0.0,0.3333333,7,1,1,4.333333,0,6.666667,21.33333,5.0,198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1018092,0,33.4775,184.0,11.0,0.0,0.0,29,1,1,0.0,0,1.333333,0.0,8.666667,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
