Student_ID,Email,Class_Hours,Female,Age,Income,GPA
5155,0,43,0,30,82,3.08
5156,1,64,1,34,77,3.44
5157,0,120,1,25,104,4.0
5158,0,109,0,32,105,3.74
5159,1,52,1,25,89,3.83
5160,1,89,1,27,103,3.14
5161,1,75,0,29,64,4.0
5162,1,83,1,31,111,4.0
5163,1,79,1,29,90,3.2
5164,1,99,1,30,94,4.0
5165,1,128,1,26,88,4.0
5166,1,121,0,23,112,4.0
5167,1,118,1,21,77,4.0
5168,0,97,1,24,113,4.0
5169,0,29,1,32,98,4.0
5170,0,68,0,36,101,3.42
5171,1,85,1,23,87,4.0
5172,1,110,1,22,74,2.87
5173,1,126,1,35,105,3.4
5174,0,70,1,26,96,3.91
5175,0,56,1,39,111,3.23
5176,0,57,0,34,89,3.82
5177,0,80,0,27,86,3.91
5178,1,67,1,26,111,4.0
5179,1,128,1,30,119,3.49
5180,0,64,0,22,92,3.28
5181,1,129,1,22,81,4.0
5182,1,47,0,24,103,4.0
5183,0,41,1,35,88,3.04
5184,1,85,0,30,100,4.0
5185,0,108,0,20,88,4.0
5186,0,62,0,33,114,3.28
5187,1,111,0,28,82,3.65
5188,1,78,1,30,99,3.74
5189,0,106,0,24,85,4.0
5190,0,50,1,31,88,3.35
5191,0,69,1,40,86,3.6
5192,1,63,0,21,102,4.0
5193,1,57,0,26,105,3.71
5194,1,76,0,25,100,4.0
5195,0,55,1,25,90,3.07
5196,0,102,0,28,94,4.0
5197,0,100,0,36,105,4.0
5198,1,74,1,38,105,4.0
5199,0,112,1,24,64,2.86
5200,1,127,1,31,88,3.13
5201,1,124,1,33,89,4.0
5202,0,83,0,30,101,3.58
5203,1,73,0,29,91,4.0
5204,1,66,0,24,102,4.0
5205,0,25,0,30,77,4.0
5206,1,97,1,28,96,3.62
5207,1,89,0,36,105,4.0
5208,1,93,1,35,71,4.0
5209,1,95,0,23,120,4.0
5210,1,54,1,22,109,4.0
5211,0,90,0,38,92,3.18
5212,1,69,1,31,80,4.0
5213,1,86,1,37,90,4.0
5214,1,68,0,21,93,3.6
5215,1,40,1,31,98,3.81
5216,1,120,0,31,113,3.3
5217,1,50,1,37,85,4.0
5218,0,83,0,22,100,4.0
5219,1,114,1,25,74,2.92
5220,0,46,1,28,86,4.0
5221,1,78,1,37,97,4.0
5222,1,75,1,39,102,4.0
5223,0,33,1,40,81,4.0
5224,1,76,1,39,86,3.86
5225,1,87,1,20,112,4.0
5226,1,43,1,21,108,3.98
5227,1,84,1,23,95,4.0
5228,1,37,0,27,64,3.87
5229,1,128,1,37,120,4.0
5230,1,97,1,38,92,3.19
5231,1,36,0,24,88,2.92
5232,0,103,1,32,85,3.8
5233,1,70,0,38,97,3.94
5234,1,60,1,29,97,4.0
5235,1,64,1,22,105,3.98
5236,1,90,1,29,79,3.45
5237,1,41,0,28,88,3.8
5238,0,37,0,32,120,3.68
5239,1,95,1,29,95,3.23
5240,0,117,1,20,90,3.22
5241,0,68,0,40,79,3.43
5242,0,64,1,31,99,3.12
5243,1,129,1,29,106,3.6
5244,1,60,0,39,104,4.0
5245,1,55,0,23,88,3.35
5246,1,122,1,24,97,3.29
5247,0,93,0,36,115,4.0
5248,0,35,0,25,107,4.0
5249,1,96,1,36,81,3.03
5250,1,106,1,25,64,2.86
5251,1,64,1,21,96,4.0
5252,0,65,0,30,103,4.0
5253,1,47,0,24,77,2.9
5254,1,96,1,35,92,3.47
5255,0,89,0,33,88,4.0
5256,0,33,1,38,93,4.0
5257,1,100,1,36,84,3.82
5258,1,103,1,24,110,3.7
5259,0,28,1,36,94,3.31
5260,1,84,0,33,80,3.6
5261,1,98,1,33,105,4.0
5262,0,60,0,37,74,2.84
5263,1,127,1,31,110,4.0
5264,1,70,1,29,106,3.57
5265,1,44,0,33,111,3.93
5266,1,98,1,26,90,3.09
5267,1,94,1,24,85,4.0
5268,1,132,1,32,93,4.0
5269,1,56,0,25,91,4.0
5270,1,73,1,22,83,4.0
5271,1,79,1,20,84,3.74
5272,0,107,1,32,87,4.0
5273,1,70,1,27,76,2.91
5274,1,110,0,35,101,4.0
5275,1,50,1,28,91,3.24
5276,1,75,1,30,88,3.85
5277,1,49,1,28,76,4.0
5278,1,122,1,33,76,3.14
5279,1,57,0,27,119,4.0
5280,0,64,1,39,83,4.0
5281,1,43,0,39,101,3.84
5282,0,112,1,37,94,3.05
5283,1,91,1,38,64,4.0
5284,0,123,0,29,117,4.0
5285,1,42,1,31,102,3.47
5286,1,49,0,35,81,4.0
5287,1,70,0,34,92,4.0
5288,1,93,1,38,76,3.8
5289,1,74,1,34,118,4.0
5290,0,91,0,40,79,3.68
5291,1,52,1,27,85,4.0
5292,0,80,1,37,82,3.56
5293,1,73,1,34,93,3.35
5294,1,90,1,34,111,4.0
5295,1,91,0,27,117,3.17
5296,1,42,1,36,86,4.0
5297,1,126,1,38,97,4.0
5298,1,107,0,24,93,3.37
5299,1,75,1,33,78,3.55
5300,1,95,1,28,120,4.0
5301,1,40,0,40,111,3.6
5302,1,85,1,30,95,4.0
5303,1,79,0,25,114,3.87
5304,0,65,0,28,109,4.0
5305,0,103,1,33,93,3.48
5306,0,42,1,22,97,3.15
5307,0,46,1,32,113,3.58
5308,0,70,1,39,79,2.98
5309,1,104,0,37,115,4.0
5310,1,36,0,21,89,4.0
5311,0,80,1,40,113,3.32
5312,1,60,0,34,92,3.1
5313,1,107,0,23,97,3.94
5314,1,79,0,20,92,4.0
5315,1,115,1,23,85,4.0
5316,1,72,1,37,88,3.19
5317,1,120,1,20,111,4.0
5318,0,89,0,25,64,4.0
5319,0,100,1,35,75,3.5
5320,1,113,1,32,82,4.0
5321,1,80,1,36,77,3.85
5322,1,77,1,35,113,4.0
5323,1,114,1,21,110,4.0
5324,0,62,0,38,100,4.0
5325,1,42,1,25,83,3.33
5326,1,122,1,31,111,3.9
5327,1,71,1,33,70,4.0
5328,1,56,1,23,120,4.0
5329,0,86,1,40,82,4.0
5330,1,121,1,30,88,4.0
5331,1,118,1,21,86,4.0
5332,0,76,1,39,77,4.0
5333,0,40,1,32,119,4.0
5334,1,106,1,34,103,4.0
5335,1,95,0,30,109,3.9
5336,1,51,0,37,75,3.99
5337,1,123,1,21,95,3.86
5338,1,45,1,25,99,3.39
5339,1,68,0,29,96,3.17
5340,1,43,1,22,76,4.0
5341,0,113,0,34,107,3.12
5342,0,28,0,28,94,3.15
5343,1,74,1,25,79,3.78
5344,1,112,1,20,66,3.29
5345,0,51,0,34,100,3.82
5346,0,41,1,37,120,3.53
5347,1,44,1,28,78,3.14
5348,1,76,1,31,94,4.0
5349,1,81,1,25,108,4.0
5350,1,96,0,32,74,2.95
5351,1,56,0,20,85,4.0
5352,1,99,0,30,80,4.0
5353,1,135,1,33,106,4.0
5354,1,123,1,38,111,4.0
5355,1,97,1,28,94,3.58
5356,1,124,1,35,80,4.0
5357,1,129,1,32,86,3.7
5358,0,77,0,39,83,3.27
5359,0,48,0,28,78,3.6
5360,1,124,1,26,91,4.0
5361,0,108,0,38,100,3.95
5362,1,46,1,21,99,3.69
5363,1,126,1,23,92,4.0
5364,1,69,0,22,93,4.0
5365,1,67,1,37,91,3.88
5366,0,54,0,20,74,3.49
5367,1,65,0,37,94,4.0
5368,1,82,1,29,84,3.05
5369,1,86,0,20,73,4.0
5370,1,79,1,28,97,4.0
5371,1,74,1,24,83,3.73
5372,1,106,1,32,95,3.4
5373,1,38,1,34,104,3.2
5374,1,122,0,30,79,4.0
5375,1,104,1,21,93,3.57
5376,0,87,0,33,67,3.59
5377,1,82,1,37,113,4.0
5378,1,123,1,34,73,3.18
5379,1,33,0,37,85,3.86
5380,1,48,1,24,111,4.0
5381,0,102,1,38,89,4.0
5382,1,102,1,26,75,3.36
5383,1,64,1,20,102,3.55
5384,1,96,1,37,102,4.0
5385,0,75,0,39,83,4.0
5386,1,86,1,33,85,4.0
5387,1,90,1,25,86,3.21
5388,0,118,0,25,89,3.34
5389,0,115,1,29,65,3.91
5390,1,127,0,38,89,4.0
5391,1,95,1,23,117,4.0
5392,0,54,1,37,79,4.0
5393,1,83,0,26,84,2.93
5394,0,82,1,36,75,4.0
5395,0,58,0,38,101,4.0
5396,1,99,1,29,109,3.3
5397,1,100,1,27,109,4.0
5398,0,108,1,36,75,3.92
5399,0,49,1,31,99,3.56
5400,1,105,0,34,112,4.0
5401,0,71,1,32,99,4.0
5402,1,48,0,23,99,4.0
5403,0,55,0,37,85,4.0
5404,1,43,1,24,95,4.0
5405,0,60,1,39,109,4.0
5406,1,42,0,25,97,4.0
5407,0,110,0,35,75,3.58
5408,1,43,1,26,86,3.04
5409,1,118,1,26,109,4.0
5410,1,123,1,26,97,3.63
5411,0,68,0,35,94,3.03
5412,0,27,1,31,84,2.98
5413,0,86,0,38,109,4.0
5414,1,64,1,26,115,3.76
5415,0,47,1,34,110,4.0
5416,1,95,1,35,112,4.0
5417,1,70,1,23,87,3.9
5418,1,103,1,28,85,3.11
5419,1,93,1,30,90,4.0
5420,1,114,1,27,93,3.2
5421,0,34,1,26,112,3.41
5422,1,63,1,34,108,4.0
5423,1,88,0,24,100,3.57
5424,1,117,1,34,72,4.0
5425,1,109,1,39,68,3.8
5426,1,101,1,31,95,3.5
5427,0,83,0,32,104,4.0
5428,1,95,1,21,91,3.15
5429,1,60,0,37,119,3.88
5430,0,79,0,26,77,3.81
5431,1,76,0,32,75,3.21
5432,1,72,1,40,83,4.0
5433,0,106,0,32,82,2.93
5434,1,118,1,34,99,4.0
5435,1,44,1,29,86,4.0
5436,1,122,0,21,70,3.56
5437,1,62,1,36,104,4.0
5438,1,50,0,21,67,3.94
5439,1,124,1,34,77,4.0
5440,1,70,0,20,69,3.26
5441,1,114,1,37,95,4.0
5442,1,65,1,23,95,4.0
5443,0,115,1,30,119,4.0
5444,1,116,0,32,105,4.0
5445,1,91,1,29,112,4.0
5446,0,94,1,27,96,4.0
5447,1,126,1,29,78,3.97
5448,1,78,0,26,94,4.0
5449,1,86,1,29,100,3.99
5450,0,95,1,27,102,3.41
5451,1,73,1,31,85,4.0
5452,1,130,1,25,99,4.0
5453,1,39,1,40,79,4.0
5454,0,62,1,30,77,4.0
5455,1,99,0,24,76,4.0
5456,1,77,1,30,92,3.72
5457,0,45,1,37,76,3.19
5458,1,74,1,20,86,3.41
5459,1,118,0,34,105,3.06
5460,0,75,0,31,78,4.0
5461,0,57,0,23,85,4.0
5462,0,89,1,36,93,3.57
5463,1,94,1,27,95,3.24
5464,1,88,1,26,85,3.62
5465,0,65,1,37,103,3.71
5466,1,46,1,33,100,4.0
5467,1,95,0,38,108,3.61
5468,0,65,0,33,91,3.59
5469,1,74,0,35,85,4.0
5470,1,57,1,37,82,3.59
5471,1,59,0,21,96,4.0
5472,1,111,1,36,87,4.0
5473,1,80,1,32,84,3.62
5474,1,44,0,21,86,4.0
5475,0,29,1,30,82,4.0
5476,1,56,1,22,95,3.07
5477,0,66,1,35,72,2.96
5478,1,94,0,31,96,4.0
5479,0,42,0,39,101,3.91
5480,1,76,1,24,84,3.75
5481,1,45,0,32,119,3.48
5482,1,39,1,24,92,3.34
5483,0,104,1,32,70,4.0
5484,1,96,0,34,88,4.0
5485,1,109,0,34,93,4.0
5486,1,52,0,36,98,3.57
5487,0,56,1,37,88,4.0
5488,1,74,0,22,78,4.0
5489,1,94,0,27,77,4.0
5490,0,72,0,34,83,2.84
5491,1,88,1,30,84,3.84
5492,1,46,0,24,76,4.0
5493,1,79,1,31,82,3.59
5494,1,118,1,28,101,4.0
5495,1,90,1,28,115,4.0
5496,1,57,1,36,103,3.43
5497,1,80,1,28,110,4.0
5498,1,107,0,21,106,3.28
5499,1,53,1,21,104,4.0
5500,1,89,0,37,87,4.0
5501,1,130,1,39,94,4.0
5502,0,61,1,34,86,4.0
5503,1,41,1,27,89,4.0
5504,0,87,1,39,93,4.0
5505,1,44,1,33,102,4.0
5506,1,54,1,37,98,3.1
5507,0,28,1,35,90,3.2
5508,1,54,1,28,93,4.0
5509,1,117,1,30,98,3.09
5510,1,109,1,24,101,4.0
5511,1,65,1,26,71,3.79
5512,0,106,0,36,77,3.28
5513,1,100,0,38,108,3.86
5514,1,77,0,34,91,4.0
5515,0,32,1,29,86,4.0
5516,1,100,0,22,88,3.12
5517,1,69,0,21,88,4.0
5518,0,57,0,27,100,4.0
5519,1,62,1,29,76,4.0
5520,0,27,0,32,92,4.0
5521,1,104,0,20,95,3.4
5522,1,52,1,40,98,4.0
5523,1,83,0,27,95,3.59
5524,1,38,1,37,99,3.28
5525,1,93,1,31,84,3.15
5526,1,67,1,23,79,3.16
5527,1,100,0,36,120,4.0
5528,1,43,1,34,88,3.19
5529,1,62,1,31,89,4.0
5530,0,39,1,30,101,4.0
5531,1,103,1,22,114,4.0
5532,1,46,1,33,84,4.0
5533,0,82,0,38,78,4.0
5534,1,40,0,22,75,2.81
5535,1,131,1,25,114,4.0
5536,0,60,1,38,77,2.93
5537,1,49,1,26,92,4.0
5538,0,26,0,33,78,3.55
5539,1,65,1,31,72,4.0
5540,1,120,1,32,88,3.6
5541,1,46,1,28,79,3.21
5542,1,108,0,26,82,4.0
5543,0,72,0,21,120,4.0
5544,1,110,0,35,98,3.35
5545,0,112,0,35,105,4.0
5546,1,133,1,33,104,3.42
5547,1,44,1,33,91,4.0
5548,1,112,1,25,86,4.0
5549,1,43,1,20,95,3.35
5550,1,68,1,36,94,3.91
5551,1,96,1,30,84,3.62
5552,1,80,1,26,94,3.82
5553,1,86,0,22,82,4.0
5554,1,126,0,21,90,4.0
5555,1,111,0,27,87,4.0
5556,0,55,0,36,74,3.11
5557,0,77,1,38,64,3.83
5558,0,27,0,38,79,3.69
5559,0,74,1,38,117,4.0
5560,0,80,0,38,88,2.9
5561,1,107,1,31,103,4.0
5562,1,113,0,24,64,3.6
5563,1,61,1,36,78,4.0
5564,1,118,1,24,73,3.55
5565,0,89,0,25,89,4.0
5566,1,50,1,25,120,4.0
5567,0,64,0,30,98,4.0
5568,1,84,0,26,116,4.0
5569,1,66,0,23,88,3.61
5570,1,47,0,29,111,3.26
5571,1,92,0,37,120,4.0
5572,0,37,1,31,90,3.58
5573,1,120,0,38,84,4.0
5574,1,113,0,24,74,3.95
5575,0,69,0,23,88,3.58
5576,1,44,1,32,93,4.0
5577,1,92,0,29,120,4.0
5578,1,87,0,33,74,4.0
5579,1,119,0,36,93,4.0
5580,1,36,1,35,67,3.09
5581,0,91,1,39,86,4.0
5582,1,91,1,28,96,3.89
5583,1,52,0,24,99,4.0
5584,0,38,0,31,100,3.44
5585,1,102,1,22,98,3.13
5586,1,71,1,26,100,4.0
5587,1,132,1,24,93,3.68
5588,0,108,1,28,77,4.0
5589,1,80,0,22,66,2.87
5590,0,83,0,21,84,2.94
5591,1,49,1,33,90,3.09
5592,1,125,1,32,110,3.63
5593,1,81,1,34,91,4.0
5594,0,75,0,33,89,3.9
5595,1,121,1,22,97,3.77
5596,1,35,1,26,88,3.16
5597,1,85,1,23,103,3.6
5598,0,90,0,37,120,3.57
5599,1,55,0,35,120,4.0
5600,0,33,0,24,93,4.0
5601,1,89,1,27,97,4.0
5602,1,94,1,39,114,4.0
5603,0,57,1,32,90,4.0
5604,1,120,0,36,102,4.0
5605,1,62,1,25,76,3.69
5606,1,86,1,24,88,4.0
5607,1,55,0,36,108,4.0
5608,0,24,0,34,82,3.41
5609,1,78,1,34,90,4.0
5610,0,72,1,31,70,4.0
5611,1,116,1,31,120,4.0
5612,1,80,0,35,110,3.66
5613,1,61,0,25,95,4.0
5614,1,96,1,27,99,4.0
5615,1,73,1,37,98,3.54
5616,1,60,0,26,111,4.0
5617,0,111,0,31,85,4.0
5618,1,88,1,34,102,3.2
5619,0,48,1,40,107,4.0
5620,1,104,1,29,109,3.8
5621,1,108,1,29,64,4.0
5622,0,97,0,37,84,4.0
5623,0,80,0,36,78,3.77
5624,0,75,0,35,94,3.77
5625,1,106,1,29,64,4.0
5626,1,96,0,26,64,4.0
5627,0,85,1,32,120,3.42
5628,1,102,1,38,101,4.0
5629,1,51,1,38,94,3.2
5630,1,40,1,22,97,3.75
5631,1,123,0,29,94,4.0
5632,1,129,1,29,106,4.0
5633,0,99,1,40,83,4.0
5634,0,60,1,34,95,3.12
5635,1,50,1,28,95,3.32
5636,1,68,1,21,77,4.0
5637,1,108,1,31,110,3.36
5638,0,54,0,22,86,3.01
5639,1,116,1,37,106,4.0
5640,1,102,1,35,94,4.0
5641,1,102,1,29,115,3.95
5642,0,109,0,29,77,3.11
5643,1,119,1,38,77,4.0
5644,1,102,1,26,79,4.0
5645,1,54,1,25,94,3.14
5646,1,131,1,39,114,4.0
5647,1,63,1,36,114,3.77
5648,0,56,0,36,64,4.0
5649,1,113,0,24,95,3.65
5650,1,52,1,23,64,4.0
5651,1,97,0,21,103,4.0
5652,1,81,0,25,108,4.0
5653,1,97,1,35,91,4.0
5654,1,129,1,25,93,3.97
5655,1,114,1,35,93,4.0
5656,1,62,1,25,81,3.64
5657,1,39,0,28,98,3.33
5658,0,117,0,40,89,3.8
5659,1,93,0,25,105,4.0
5660,1,50,0,28,90,3.86
5661,1,95,1,26,80,4.0
5662,1,37,1,22,70,3.93
5663,1,47,0,30,66,4.0
5664,1,101,1,28,110,4.0
5665,1,69,0,34,86,3.31
5666,0,56,0,36,97,3.23
5667,1,102,0,31,117,4.0
5668,1,112,0,21,84,2.95
5669,1,98,1,32,83,3.17
5670,1,75,0,21,90,3.03
5671,0,88,0,32,92,3.77
5672,1,109,1,34,118,4.0
5673,1,110,0,24,114,3.18
5674,0,57,1,36,101,4.0
5675,0,41,0,38,112,3.91
5676,1,102,1,36,90,4.0
5677,1,50,1,26,96,4.0
5678,1,80,1,32,88,4.0
5679,1,52,0,38,74,3.69
5680,1,71,1,26,109,3.62
5681,0,73,1,36,99,4.0
5682,1,122,1,20,92,3.71
5683,1,98,0,20,92,3.63
5684,1,49,1,35,71,4.0
5685,1,118,1,35,78,4.0
5686,0,75,0,36,97,4.0
5687,1,55,1,39,85,4.0
5688,1,84,0,22,89,4.0
5689,1,55,1,25,91,4.0
5690,0,58,0,38,82,3.41
5691,1,111,1,24,78,4.0
5692,1,95,1,34,69,4.0
5693,1,78,0,31,90,3.38
5694,1,61,1,22,101,4.0
5695,0,45,0,26,69,2.83
5696,1,130,1,30,92,4.0
5697,1,71,1,37,96,4.0
5698,1,91,1,34,78,3.37
5699,0,77,0,32,112,3.7
5700,1,39,1,30,87,4.0
5701,1,127,1,26,91,4.0
5702,1,45,1,22,90,3.84
5703,1,94,1,28,67,3.77
5704,1,115,1,21,106,3.36
5705,1,100,0,24,79,2.94
5706,1,114,1,29,89,4.0
5707,1,106,0,28,100,4.0
5708,1,84,1,21,112,3.94
5709,0,108,0,32,77,3.9
5710,0,109,0,31,86,3.0
5711,1,83,1,22,111,4.0
5712,0,72,0,39,98,3.57
5713,1,83,1,22,101,3.26
5714,0,47,0,37,77,3.11
5715,1,41,0,20,87,3.06
5716,1,60,1,38,90,3.35
5717,1,114,1,20,80,3.73
5718,1,84,1,35,69,4.0
5719,0,104,1,27,85,3.49
5720,1,112,1,35,111,4.0
5721,1,71,1,28,93,4.0
5722,1,58,1,21,111,3.8
5723,1,89,0,35,95,4.0
5724,1,122,1,21,81,3.23
5725,1,119,1,38,110,3.56
5726,1,107,0,21,95,3.86
5727,1,112,1,30,105,3.62
5728,1,85,1,34,77,4.0
5729,1,54,1,28,107,3.27
5730,1,65,0,24,107,4.0
5731,1,90,0,35,96,4.0
5732,1,62,1,36,81,3.04
5733,1,109,0,38,91,4.0
5734,1,75,1,28,101,4.0
5735,0,38,0,30,95,4.0
5736,0,102,0,27,100,4.0
5737,1,103,0,25,106,3.71
5738,1,59,1,35,83,3.9
5739,0,115,1,27,76,3.38
5740,1,74,1,29,91,3.42
5741,1,95,0,28,87,2.88
5742,1,126,1,34,103,4.0
5743,0,37,0,38,77,3.65
5744,1,118,0,33,106,3.09
5745,1,106,1,29,111,3.23
5746,0,41,0,36,92,3.5
5747,0,87,0,33,93,2.96
5748,1,114,0,21,81,3.56
5749,1,106,0,22,84,2.97
5750,0,94,0,21,86,2.94
5751,0,46,1,29,112,4.0
5752,1,52,0,37,91,4.0
5753,1,85,1,26,73,3.65
5754,1,90,0,28,96,4.0
5755,0,116,0,38,104,3.09
5756,1,82,1,37,92,4.0
5757,1,65,0,33,113,3.25
5758,1,58,1,25,103,4.0
5759,1,40,1,22,77,4.0
5760,1,42,1,20,84,4.0
5761,0,82,0,22,95,4.0
5762,1,46,0,26,69,3.81
5763,0,107,0,31,97,3.5
5764,1,89,1,21,67,4.0
5765,0,111,0,23,106,3.94
5766,0,67,0,24,105,3.06
5767,1,95,1,33,99,4.0
5768,1,85,1,32,83,4.0
5769,1,129,1,31,94,3.07
5770,1,109,0,25,85,4.0
5771,1,88,0,27,78,4.0
5772,0,81,0,22,87,3.19
5773,1,63,1,25,102,3.98
5774,0,96,0,38,93,4.0
5775,1,135,1,40,112,4.0
5776,1,52,1,33,103,3.95
5777,0,88,0,38,101,3.71
5778,1,79,1,33,69,3.04
5779,1,111,0,21,88,2.95
5780,1,33,1,40,77,3.47
5781,1,47,0,22,89,4.0
5782,0,28,1,34,82,4.0
5783,0,41,1,25,87,4.0
5784,1,107,1,28,107,3.87
5785,1,50,1,33,99,3.37
5786,1,96,0,29,106,4.0
5787,1,115,1,25,70,4.0
5788,1,37,0,27,93,3.78
5789,1,40,0,27,106,4.0
5790,0,125,1,39,113,4.0
5791,0,86,1,36,70,4.0
5792,0,38,0,29,87,3.88
5793,0,58,0,24,106,4.0
5794,1,124,0,36,89,2.94
5795,1,56,1,23,79,4.0
5796,1,99,0,24,70,3.17
5797,0,45,1,27,79,3.43
5798,1,64,0,38,68,2.87
5799,1,116,0,23,93,3.31
5800,1,43,1,22,105,4.0
5801,1,62,1,30,74,3.67
5802,1,84,1,26,96,4.0
5803,0,87,1,31,104,3.46
5804,1,35,0,29,92,3.33
5805,0,61,1,29,69,3.91
5806,1,71,1,22,97,3.77
5807,1,40,1,23,91,4.0
5808,1,67,0,36,90,3.74
5809,0,113,0,38,84,4.0
5810,1,63,1,25,93,3.9
5811,1,94,1,22,99,4.0
5812,0,60,0,21,120,3.84
5813,1,45,0,32,94,4.0
5814,1,69,1,34,113,4.0
5815,0,72,1,27,97,3.86
5816,1,64,1,34,91,3.56
5817,0,86,1,34,94,4.0
5818,0,113,1,39,75,4.0
5819,1,40,0,21,96,3.23
5820,1,100,1,24,64,4.0
5821,1,32,0,21,80,3.89
5822,1,38,1,37,94,4.0
5823,1,50,0,36,109,4.0
5824,1,84,0,31,112,4.0
5825,1,41,1,22,89,4.0
5826,1,106,1,25,94,4.0
5827,1,39,0,26,106,3.56
5828,1,81,1,31,73,4.0
5829,1,103,1,25,98,4.0
5830,1,58,1,21,80,4.0
5831,0,79,0,35,90,3.29
5832,0,49,1,26,86,3.59
5833,1,56,0,29,98,4.0
5834,1,117,1,23,100,4.0
5835,1,67,0,36,104,3.43
5836,0,103,1,31,97,3.53
5837,1,55,0,38,94,4.0
5838,1,76,1,30,118,4.0
5839,0,32,0,39,71,4.0
5840,0,78,0,38,116,4.0
5841,1,72,1,32,88,3.6
5842,1,40,1,39,100,4.0
5843,1,81,1,26,87,4.0
5844,1,42,1,27,82,4.0
5845,1,114,0,21,99,3.53
5846,1,86,1,32,107,3.71
5847,1,104,1,34,99,4.0
5848,1,111,0,35,84,4.0
5849,1,48,1,23,120,4.0
5850,0,62,1,29,109,4.0
5851,1,42,1,24,105,3.93
5852,1,38,0,33,87,4.0
5853,0,28,0,23,83,4.0
5854,0,71,0,38,88,4.0
5855,1,83,1,25,107,4.0
5856,1,34,0,26,78,2.88
5857,1,59,1,37,77,4.0
5858,1,62,1,29,100,4.0
5859,1,66,1,20,96,4.0
5860,1,96,1,30,81,4.0
5861,1,101,1,22,77,4.0
5862,1,74,1,40,112,4.0
5863,1,111,1,32,97,3.26
5864,0,60,1,25,73,3.38
5865,1,80,0,31,74,4.0
5866,1,49,1,22,87,3.6
5867,0,50,0,36,102,3.71
5868,1,108,1,39,100,4.0
5869,0,122,0,37,108,4.0
5870,1,97,1,27,71,3.02
5871,1,42,1,27,95,3.67
5872,1,53,1,21,112,3.37
5873,0,72,0,33,111,4.0
5874,0,95,0,31,97,3.32
5875,1,59,1,29,120,4.0
5876,1,110,1,38,101,4.0
5877,1,88,0,23,107,3.18
5878,1,107,0,20,93,3.53
5879,1,88,1,21,81,4.0
5880,1,91,1,24,80,3.57
5881,1,62,1,21,95,4.0
5882,0,94,0,30,89,4.0
5883,1,111,1,26,67,3.47
5884,0,105,0,24,78,3.45
5885,1,39,1,35,88,4.0
5886,1,98,1,24,102,3.76
5887,1,129,1,34,92,3.17
5888,1,88,0,27,91,3.27
5889,0,40,0,30,78,4.0
5890,1,121,1,39,92,4.0
5891,1,62,0,21,110,3.55
5892,1,42,1,30,94,4.0
5893,1,71,1,37,71,3.08
5894,1,43,1,32,74,4.0
5895,1,48,1,26,100,3.47
5896,1,78,1,28,89,3.09
5897,0,84,0,34,91,4.0
5898,0,109,1,38,83,3.59
5899,0,92,0,21,99,3.21
5900,1,117,1,21,88,4.0
5901,0,65,0,26,89,4.0
5902,1,65,1,25,80,4.0
5903,1,96,1,25,105,4.0
5904,1,103,1,24,89,3.97
5905,1,91,1,24,101,3.36
5906,0,45,0,23,75,2.88
5907,1,77,1,39,116,3.9
5908,0,70,0,23,110,3.27
5909,1,33,1,24,65,3.82
5910,1,116,1,25,81,2.94
5911,1,87,1,39,99,3.97
5912,0,91,0,35,74,3.09
5913,1,49,0,36,90,3.64
5914,1,91,1,22,98,4.0
5915,1,124,1,37,89,3.7
5916,1,59,1,28,100,3.78
5917,1,65,0,25,82,4.0
5918,1,66,0,32,64,4.0
5919,0,66,1,36,106,4.0
5920,1,97,1,36,106,4.0
5921,1,80,1,38,120,4.0
5922,0,81,0,39,64,2.69
5923,1,83,1,25,103,3.29
5924,1,44,0,28,64,3.94
5925,1,132,1,20,117,3.99
5926,0,48,0,38,99,3.1
5927,1,83,0,23,79,3.38
5928,1,40,0,37,103,3.29
5929,1,120,0,27,84,4.0
5930,1,122,0,27,96,3.37
5931,1,71,1,21,95,3.34
5932,0,43,1,27,116,4.0
5933,1,116,1,38,117,4.0
5934,1,58,0,21,84,3.99
5935,1,107,1,28,107,4.0
5936,1,122,0,21,97,3.9
5937,1,87,0,27,72,4.0
5938,1,115,1,23,82,3.36
5939,1,64,1,25,120,4.0
5940,0,114,1,38,97,4.0
5941,0,49,1,29,106,3.54
5942,1,57,1,25,89,3.58
5943,0,106,1,32,84,3.33
5944,1,84,0,23,92,2.96
5945,1,108,0,25,88,3.42
5946,1,106,1,31,71,2.9
5947,1,94,1,25,78,3.19
5948,1,57,1,34,102,3.84
5949,0,88,0,30,87,2.91
5950,0,33,0,35,92,4.0
5951,1,57,1,39,95,4.0
5952,1,99,1,22,96,3.89
5953,0,116,0,27,108,4.0
5954,1,105,0,26,77,4.0
5955,1,71,1,23,100,4.0
5956,0,105,0,36,103,3.41
5957,0,121,1,35,106,4.0
5958,1,65,1,30,72,4.0
5959,0,43,0,31,96,3.43
5960,1,58,0,21,116,4.0
5961,1,75,1,31,91,4.0
5962,1,40,0,36,99,3.6
5963,1,86,1,31,103,4.0
5964,0,90,0,25,78,2.97
5965,1,92,1,33,118,3.62
5966,0,117,0,27,99,3.11
5967,0,72,0,31,99,4.0
5968,1,34,1,30,69,4.0
5969,0,73,0,28,103,4.0
5970,1,124,0,34,99,4.0
5971,1,47,0,38,115,3.67
5972,1,55,1,20,88,3.1
5973,1,100,0,39,78,4.0
5974,0,52,0,30,82,3.78
5975,1,109,1,34,85,4.0
